scenario,seed,gap_s,config_hash,derived_input_sha256,reconciliation_outcome,pre_gap_final_id,post_gap_final_id,post_gap_majority_target,number_of_segments,number_of_gtm_candidates,number_of_gtm_assignments,number_of_reconciliations,number_of_reconstructed_epochs,recon_num_samples,recon_mean_position_error_m,recon_max_position_error_m
gap_horizon_5uav_dense_crossing,5005,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,e95da21ca174d2253b0eed51cf321e0882a84abd40af5b7cfe5c6b89bb34e97f,FALSE_RECONCILIATION,12,9,uav_5,86,7396,70,70,623,9,6.701820761300643,13.200074950717742
gap_horizon_5uav_dense_crossing,5005,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,3bc0ceb359bd010f4abde63a1ecb752faecec0776836c91a76294bfdee2f2e90,FALSE_RECONCILIATION,12,9,uav_5,86,7396,70,70,626,11,2.736104698418973,4.687288387169892
gap_horizon_5uav_dense_crossing,5005,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2ee7a1d4825da0676199f9fdc23e945edb1a1fbf372d52059aeac1cd00202184,FALSE_RECONCILIATION,12,9,uav_5,86,7396,70,70,600,11,4.384931634413824,6.1781339276307925
gap_horizon_5uav_dense_crossing,5005,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,e91d7144fee242332efd118bb37423bf80a477e5c0cc2c1bc15f06dfc8241306,FALSE_RECONCILIATION,12,9,uav_5,86,7396,70,70,609,12,1.7279709451710046,2.5933412952212147
gap_horizon_5uav_dense_crossing,5005,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,f2b40c3ebeee71d4c24d7802d836fb70ed00f76055b1882ec1707cefa28c8dff,FALSE_RECONCILIATION,12,9,uav_5,87,7569,71,71,614,13,6.418772744325221,8.702135627507374
gap_horizon_5uav_dense_crossing,5005,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b6bffc380f211f1c9d1912ec2c060b2a482ea57fde2940e4a67090fd4cfdcd8c,FALSE_RECONCILIATION,8,4,uav_5,85,7225,69,69,588,14,3.4043762062058893,3.773609678736165
gap_horizon_5uav_dense_crossing,5005,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,630f240fa3c9848f36ea91d2d807ef6e134bab1b09ab8c39ce30cf894118d1b5,FALSE_RECONCILIATION,8,9,uav_5,85,7225,69,69,593,16,8.499339578565927,11.916027853416882
gap_horizon_5uav_dense_crossing,5005,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,512c66b691b1e4cb7c3579eca49e7c31342a2928ba2e2e85207591c4d7ec4c2f,FALSE_RECONCILIATION,8,4,uav_5,84,7056,68,68,596,16,7.069885788723914,9.864340755442845
gap_horizon_5uav_dense_crossing,5005,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,0aa63cf806260182d752c4dceffc905fd0447b95415204984927d5db6c8db808,FALSE_RECONCILIATION,8,9,uav_5,84,7056,68,68,596,16,34.7109959919361,56.86829083532992
gap_horizon_5uav_dense_crossing,5005,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,254e9064a454ad4b37035fedc8b219e8ae291054d72b9350563e53a05a16ffc0,FALSE_RECONCILIATION,8,9,uav_5,84,7056,68,68,597,14,18.107421745729766,27.307879892668776
gap_horizon_5uav_dense_crossing,5005,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ec3765a8b3a4a98dfac73324b98d1667f597738b856dffa78fe07fe383040b3e,NO_RECONCILIATION,5,8,uav_1,83,6889,66,66,596,,,
gap_horizon_5uav_dense_crossing,5005,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,9b613c8c27b3b8373f1b43d4812c55eccf2ef0baf0022de6b2c4944f66b29b3b,FALSE_RECONCILIATION,8,9,uav_5,84,7056,68,68,598,15,17.08756242123718,27.62725390899761
gap_horizon_5uav_dense_crossing,5005,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,91b74a4d1b18b9361ca73f4c1d7c87c431e916071b74b0160d473efddf3d59e2,FALSE_RECONCILIATION,8,9,uav_5,85,7225,68,68,660,19,37.39705542940594,60.27398835990077
gap_horizon_5uav_dense_crossing,5005,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,757273f0380de0ecd1364999730e01c168955131510793c345df885fdc9f746c,FALSE_RECONCILIATION,12,5,uav_5,88,7744,71,71,651,17,18.997918307858782,28.95806628358136
gap_horizon_5uav_dense_crossing,5005,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,c972bbf48d36c38833a4f8a3f62267ca978a8268862010b744d66d12cf829989,FALSE_RECONCILIATION,12,5,uav_5,88,7744,71,71,684,18,18.299708423132664,29.118486369619916
gap_horizon_5uav_dense_crossing,5005,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,e5fa5a92dc8da31c2d3db3b01457f44ebc8f424a4b6c602ac296e98121327d43,FALSE_RECONCILIATION,8,5,uav_5,89,7921,73,73,648,19,17.7942062680604,29.451744638379733
gap_horizon_5uav_dense_crossing,5005,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d40cdd87eab200ff8af16aa4305a3e576ac24ca7472fbf5da5388235cdba78ae,CORRECT_RECONCILIATION,8,8,uav_1,83,6889,66,66,596,,,
gap_horizon_5uav_dense_crossing,5005,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,0509486e8a72f228c0b39d6e8ef2906f55282f0a01ee6fb57ed6b88e3ef4da4c,FALSE_RECONCILIATION,8,9,uav_5,84,7056,68,68,617,3,1.928865635677175,2.2364310938677328
gap_horizon_5uav_dense_crossing,5005,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b84acda14a30c064e87c40b96aca7348db45ac6429b199ab6494b15469393246,FALSE_RECONCILIATION,8,9,uav_5,84,7056,68,68,617,3,1.0902585780157086,1.4841161556033302
gap_horizon_5uav_dense_crossing,5005,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,048f707490dab2167c9a896465a84dbe91ba36b3c043359846b7e78fce831c3e,FALSE_RECONCILIATION,12,9,uav_5,84,7056,68,68,606,5,2.3210408918106076,2.8839789092716446
gap_horizon_5uav_dense_crossing,5005,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4308443b67ea93aed99f4ec8878dbd77154992d4bd74acfbc376b373349332f6,FALSE_RECONCILIATION,12,9,uav_5,84,7056,68,68,608,6,3.857978939942289,5.244401828647758
gap_horizon_5uav_dense_crossing,5005,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,211fd31f1f76d05393f36811477c5ce35ee90236204a46e22d3e2a840a72aa4c,FALSE_RECONCILIATION,12,9,uav_5,84,7056,68,68,582,6,4.008690265256212,5.946908173432906
gap_horizon_5uav_dense_crossing,5005,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,326e468afbec08c222ce7d6bef4cdcffbbdf4bb7efddd34de2e95e21360872e9,FALSE_RECONCILIATION,8,9,uav_5,86,7396,70,70,602,7,4.713215813672399,6.511429836976692
gap_horizon_5uav_dense_crossing,5005,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,dcb084c6a1fdac9eb7d2442864383b6370279e8b795e33d9d8a56717f553a1b7,FALSE_RECONCILIATION,12,9,uav_5,86,7396,70,70,604,8,5.223051219728811,6.872782027496233
gap_horizon_5uav_dense_crossing,5006,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,8110507e4eec47eba0a1a82e4f544e51d86771bf1caaacc9c60a43717989c513,NO_RECONCILIATION,0,29,uav_1,90,8100,73,73,722,10,4.722346687725599,6.825191179467252
gap_horizon_5uav_dense_crossing,5006,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,7c04370c7e3baabcb3c8cae599c82c5be2fec3f82cdbf72c78abc213b7cb6c68,NO_RECONCILIATION,0,29,uav_1,90,8100,74,74,672,10,6.092723825673529,8.474337416224326
gap_horizon_5uav_dense_crossing,5006,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,3d030ef4ec1b97fcde2ed2cca9327653af1e6fd515d41471110e7ce4acdffaf5,NO_RECONCILIATION,0,29,uav_1,89,7921,73,73,674,12,2.6644329502928144,6.005144524199291
gap_horizon_5uav_dense_crossing,5006,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,c0b2814a664b1df3bc52ec5877cac087bb96637f0afe2205a28853ece0bbb7f5,NO_RECONCILIATION,7,29,uav_1,89,7921,73,73,676,11,7.306856560634008,11.38561842613626
gap_horizon_5uav_dense_crossing,5006,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,f387c16276cc97df7c73083df25d283ffe99eb6dd77beee801fe00b20f47da5a,NO_RECONCILIATION,7,29,uav_1,87,7569,72,72,626,13,3.614102422606292,4.590093517250835
gap_horizon_5uav_dense_crossing,5006,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,12eba78bde5e45d9b2a3618793bb96275e36ddc530f9fada83d9d36ab0ec2a84,NO_RECONCILIATION,7,29,uav_1,87,7569,72,72,629,15,5.529321076419176,6.860580080675012
gap_horizon_5uav_dense_crossing,5006,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,77eeae7de4c67b0680b6411e9506a00f4354f78f92472212161fa91609e7416f,NO_RECONCILIATION,7,29,uav_1,88,7744,73,73,633,16,4.097054848033276,4.987888409650599
gap_horizon_5uav_dense_crossing,5006,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,887f56d8abeb79c609d4f76495a991300026d704bbe5e80779944c1b3c495571,NO_RECONCILIATION,7,29,uav_1,88,7744,73,73,634,16,3.7479363549414333,4.938271766759749
gap_horizon_5uav_dense_crossing,5006,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,f1e4714256afb60ac983dbac521658a04cfd7330c76e1ae994331d079a631d97,NO_RECONCILIATION,7,29,uav_1,88,7744,73,73,644,13,45.21256639804588,74.54328778099669
gap_horizon_5uav_dense_crossing,5006,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,00c9fb4451c33e8185c4c0e7d7df39a864d05704ed3899817a2983bf602eb478,NO_RECONCILIATION,7,29,uav_1,87,7569,72,72,649,17,8.668001654753143,15.068874315745767
gap_horizon_5uav_dense_crossing,5006,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b23202c3d80d7e18588188543130545dc09db08ce3cfc7cc0b95745259449ba3,FALSE_RECONCILIATION,3,13,uav_5,93,8649,76,76,713,,,
gap_horizon_5uav_dense_crossing,5006,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,4a32c0bef163f64dae72d7cbf315f674bd7455fc1ccb62281daab22c3f4d6f1a,NO_RECONCILIATION,7,29,uav_1,88,7744,73,73,650,15,44.68512200386677,76.4555171647953
gap_horizon_5uav_dense_crossing,5006,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,05d52a52aca0a2dfaec3ec04ce54fac283266603780d733ada3a83f5f1c818ff,NO_RECONCILIATION,0,29,uav_1,88,7744,73,73,652,16,47.25449064167729,77.71433820358352
gap_horizon_5uav_dense_crossing,5006,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b803f501fb3a5f170a738849d527f46c98358a144c96314581edd7a6fc51a418,NO_RECONCILIATION,0,7,uav_1,87,7569,72,72,659,17,47.620807262990745,78.80911271688355
gap_horizon_5uav_dense_crossing,5006,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2648e2b22627550ab58e4427e870b4f2b9c2ac5ace02fbbc0921e103c5e3da7e,NO_RECONCILIATION,0,7,uav_1,87,7569,72,72,659,18,48.25449240166832,80.04562693253682
gap_horizon_5uav_dense_crossing,5006,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,74b7c1a7ca64e9b9c9e52c4772c87a0f75a89d23f5733b698fa94c3d949d6a18,NO_RECONCILIATION,0,7,uav_1,87,7569,72,72,660,23,44.03238937124603,75.144024642455
gap_horizon_5uav_dense_crossing,5006,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,22459926b2df740a2ee7c45396831eae36d3f62da349ad5c51e8e97c11b95a2a,NO_RECONCILIATION,3,7,uav_1,94,8836,77,77,713,1,0.8535461732865115,0.8535461732865115
gap_horizon_5uav_dense_crossing,5006,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,95d8af21e535d07d2c4c243b5c58fe9f18f6a476a2dd2f1a49b08e6d9498afc6,FALSE_RECONCILIATION,29,13,uav_5,93,8649,76,76,713,2,7.944380345546544,10.102097137821811
gap_horizon_5uav_dense_crossing,5006,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,ecb909093b47e2a2aeab84fe36eb839807c4dabfbcedff6483c7d943d4d58a2d,FALSE_RECONCILIATION,7,13,uav_5,92,8464,75,75,715,4,3.1421364296921763,3.886243865310309
gap_horizon_5uav_dense_crossing,5006,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,14f8d5a7129ff529908b2727fbb32be8b2863107b38af3426b507d9a9be5644a,NO_RECONCILIATION,7,29,uav_1,92,8464,75,75,716,4,1.8112031434079328,2.0720088835826393
gap_horizon_5uav_dense_crossing,5006,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,e4a0e2ce5c45709e90381961cceb5bb0dc79162d3d0962b4d48c4c553c15f701,NO_RECONCILIATION,7,29,uav_1,91,8281,74,74,717,6,3.060763231229472,4.37110289717424
gap_horizon_5uav_dense_crossing,5006,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,e55dd6bf3ee00a1d64eb09c307f72ee50c831f2b131cc48f60feb8c1ffb0ed3c,NO_RECONCILIATION,7,29,uav_1,91,8281,74,74,718,6,1.5320718239307043,3.155687039282007
gap_horizon_5uav_dense_crossing,5006,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d5a4c79dfbdb673f574afa6e06f6726c93a4346cef826230deaeaf336d234117,NO_RECONCILIATION,7,29,uav_1,90,8100,73,73,718,7,1.88163972399876,3.4820177029323407
gap_horizon_5uav_dense_crossing,5006,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2c758302d5c1371472fa7c255a593b1146ff36838ed9e348ecbe1259ad1df9af,NO_RECONCILIATION,0,29,uav_1,90,8100,73,73,720,9,2.969676216262098,5.578862637418062
gap_horizon_5uav_dense_crossing,5007,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,34cd742286c24467b74de9762a4aa377a06baeb29e9ac187a5103e5aab551021,FALSE_RECONCILIATION,4,41,uav_5,98,9604,76,76,780,10,6.79398297132028,10.81484711953746
gap_horizon_5uav_dense_crossing,5007,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,da3ed8361b0f85d91074d5a9e09f715d41e62d2b331d9b62e5c36ef3a9c9eeed,FALSE_RECONCILIATION,8,41,uav_5,99,9801,77,77,782,11,7.413499017593833,10.841791467180093
gap_horizon_5uav_dense_crossing,5007,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,125954b63686f633e37555b71d5dac659262eb94f08c4c4426c3b1c890f74e84,FALSE_RECONCILIATION,8,41,uav_5,97,9409,75,75,780,12,5.599377626581904,10.051300862297952
gap_horizon_5uav_dense_crossing,5007,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,df354f8dd5d80b6f0a084105daa1b472c8b9e9904b51e3175f5d7a55642dfe85,FALSE_RECONCILIATION,8,41,uav_5,97,9409,75,75,781,13,5.573181671594019,10.153000661909266
gap_horizon_5uav_dense_crossing,5007,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,eab9f443262063788c880dc3d7a157d5491fd57df3498b584a6f698fc03d402e,FALSE_RECONCILIATION,0,41,uav_5,97,9409,75,75,782,14,6.341058356407991,20.333594875601246
gap_horizon_5uav_dense_crossing,5007,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,856ffb3f0694f36eea6c8770f39d874857b6fd7de4cadb768cd417b5f798a411,FALSE_RECONCILIATION,0,41,uav_5,98,9604,76,76,784,15,5.302537218712828,20.317036217379627
gap_horizon_5uav_dense_crossing,5007,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,072c969e634cdbbff24c7e8687c8edb5ea86b6bc64f840fbf0a8640dd6976fd9,FALSE_RECONCILIATION,17,41,uav_5,98,9604,76,76,787,16,7.131372186394588,10.875398093651697
gap_horizon_5uav_dense_crossing,5007,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,2d128ab43648d5c7194ce4cf2672de3623a138688318c830e9c3ac2d61bd21f5,FALSE_RECONCILIATION,17,41,uav_5,98,9604,76,76,789,17,8.061692252596785,13.375872843285038
gap_horizon_5uav_dense_crossing,5007,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,786472ad7caaef1fc3cdfd85f561aebaa63a778d7e84212d2dcded0818ab039f,FALSE_RECONCILIATION,17,41,uav_5,98,9604,76,76,791,17,6.766176489923055,13.934397834931834
gap_horizon_5uav_dense_crossing,5007,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,e6f7eb7db9ce3ed68bc06aab9094d21585582b5fc56e26114413ac958929dd9e,FALSE_RECONCILIATION,17,41,uav_5,98,9604,76,76,793,19,8.212671646307346,20.243825804283183
gap_horizon_5uav_dense_crossing,5007,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,abf63e6c60c37e1fef08b99f1ca2c5372c8d385bd581937eb8ff46521229b239,FALSE_RECONCILIATION,32,41,uav_5,98,9604,76,76,772,,,
gap_horizon_5uav_dense_crossing,5007,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,5c0c84e45122569787640d690b9cf8524d1ce292d94a86b1a4b5ec022266ec9e,FALSE_RECONCILIATION,17,40,uav_5,98,9604,76,76,795,17,20.007100636741477,32.5446576892562
gap_horizon_5uav_dense_crossing,5007,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,bce3a53efffd83972147b8caa2baf7bb223f9ff1d6a900089538ce28ca0ae504,FALSE_RECONCILIATION,32,40,uav_5,97,9409,75,75,797,17,37.919753313153684,63.36204448030525
gap_horizon_5uav_dense_crossing,5007,22.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,40012d9b3caa69651d619f4774759b9b6326e3427c59a49e6cff33831d2d8ed6,FALSE_RECONCILIATION,32,40,uav_5,97,9409,75,75,799,19,21.223877642423986,34.59774891516957
gap_horizon_5uav_dense_crossing,5007,23.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,069aa79fbf8b13f661c1b137925331bb8f1af9dfe5e4f50b53b2f12185819fe7,FALSE_RECONCILIATION,32,40,uav_5,97,9409,75,75,800,22,50.19169115717647,84.0327271318481
gap_horizon_5uav_dense_crossing,5007,24.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,e25350635f1b9a457f24eb41e237823ebe7f06f9a44d8c5c60fd4a818fe7ca58,FALSE_RECONCILIATION,4,41,uav_5,96,9216,74,74,802,23,54.82893289573561,94.94253723295532
gap_horizon_5uav_dense_crossing,5007,2.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,d89b0b974bc59a52dafa2c8e4613f59a872bbc61765e42d337285ae80bd2f937,NO_RECONCILIATION,14,8,uav_1,98,9604,76,76,773,2,3.5034474897069194,3.569558435683046
gap_horizon_5uav_dense_crossing,5007,3.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,6ea68ecf8f83f4d2ad99fa5aa4a06fac411475df580e28ada1655bbc28b0abd5,FALSE_RECONCILIATION,8,41,uav_5,97,9409,75,75,774,3,3.248871261849915,4.444752152668677
gap_horizon_5uav_dense_crossing,5007,4.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,69f789646a511f54b985b7441f0560729d848603ef37de6cde74e1f19e090c26,FALSE_RECONCILIATION,8,41,uav_5,97,9409,74,74,781,3,1.8847909310112467,1.9331490747605322
gap_horizon_5uav_dense_crossing,5007,5.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,1381cbc326c2092621569d2262a1020e00a6d2250e9e94d980b0b1bb1c8ad2bf,FALSE_RECONCILIATION,8,40,uav_5,97,9409,74,74,782,4,3.3853987589391004,4.212994862900399
gap_horizon_5uav_dense_crossing,5007,6.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,84f109f64a00eea7cbd6be7cd63cd70e78f3ff709e1374eb1a6822f16a943ed9,FALSE_RECONCILIATION,8,6,uav_4,97,9409,74,74,783,6,2.021577521061283,3.786418351074537
gap_horizon_5uav_dense_crossing,5007,7.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,62863a06cf9f5695971b49c0e44f6d4899bdd5da1c66cbfa61cde854a2344f34,FALSE_RECONCILIATION,8,41,uav_5,98,9604,76,76,777,7,2.5739715378222123,3.8922566260028995
gap_horizon_5uav_dense_crossing,5007,8.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,bf209961c11d9b2cf7a9f1b21534342e6e8c9cf00e59ef5e7e1223ad4c8f4619,FALSE_RECONCILIATION,8,41,uav_5,98,9604,76,76,778,7,3.331849829743681,3.8614434583028956
gap_horizon_5uav_dense_crossing,5007,9.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,b9151a58256cd1f42815820cafaa975b281d35c7199025f64848c81390cdf7fd,FALSE_RECONCILIATION,8,41,uav_5,98,9604,76,76,778,9,7.709612118463609,10.797447690058862
gap_horizon_5uav_dense_crossing,5008,10.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,258299b106cffde1eaece1f719ae4abe6333525cc1abe68c7b53e5f0bf85f9b5,FALSE_RECONCILIATION,31,13,uav_5,97,9409,77,77,842,10,6.944632933589065,12.21646977226807
gap_horizon_5uav_dense_crossing,5008,11.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,3df418cae9d109134b175699058917b47e5629c964c91f1f2079718b5caaa8f9,FALSE_RECONCILIATION,31,13,uav_5,97,9409,77,77,843,10,4.618690290427709,7.629537978964493
gap_horizon_5uav_dense_crossing,5008,12.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,427dd52d43fad1641d1883f085381169353ca4d2e6b68d1397b2803325105222,NO_RECONCILIATION,31,7,uav_1,97,9409,77,77,850,10,13.32556633496569,19.02628321302233
gap_horizon_5uav_dense_crossing,5008,13.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,a7ba8f19afdf1a353221beb6a1ce29f16f9af1d7046b6937be546bd8ec0ab0f3,FALSE_RECONCILIATION,31,13,uav_5,97,9409,77,77,851,12,3.2424506890733125,8.151284846166563
gap_horizon_5uav_dense_crossing,5008,14.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,3d9fd53ef698cf72876511a13e65a93f15cc818a3b61136108eb6c7839043856,FALSE_RECONCILIATION,31,13,uav_5,97,9409,77,77,853,13,6.802415305558469,14.423358254351724
gap_horizon_5uav_dense_crossing,5008,15.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,65f4e58804c4eb48f9e26791d584502cfafc3d53e528109f034da3bdc3559535,CORRECT_RECONCILIATION,35,35,uav_1,96,9216,76,76,847,12,10.798229714997705,15.969448915805247
gap_horizon_5uav_dense_crossing,5008,16.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,f27a4f92537c554be6ebe925bf1569dee2b0a0df1a24c13cc908f81b843d5b20,CORRECT_RECONCILIATION,31,31,uav_1,97,9409,77,77,859,13,9.611122073065811,15.977921557778892
gap_horizon_5uav_dense_crossing,5008,17.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,1fa714682e5bda09d71e3a94f2a7873a5aac4e67c9b051bcd775eec792072073,FALSE_RECONCILIATION,32,13,uav_5,95,9025,75,75,814,16,12.076583058231378,18.132561401458457
gap_horizon_5uav_dense_crossing,5008,18.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,07da70bcf49a0091f0d061f0442a1232bc47eb9bb76fb98d24e05d101845eb37,CORRECT_RECONCILIATION,29,29,uav_1,94,8836,73,73,775,15,11.122993456592765,17.503608285768493
gap_horizon_5uav_dense_crossing,5008,19.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,c152c7b2e4613e67f25cbd15e36517c23e8ee43108408e512d33fbd9d7ce355f,CORRECT_RECONCILIATION,29,29,uav_1,94,8836,73,73,776,16,10.948279360155688,17.860536227818436
gap_horizon_5uav_dense_crossing,5008,1.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,84e1ec1e5a611b5ed074c0467dc18b8e5eeab6aee9eae8a473dcac93f7fee570,FALSE_RECONCILIATION,0,37,uav_4,99,9801,79,79,829,,,
gap_horizon_5uav_dense_crossing,5008,20.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,96be199f6f67a945fcb5b0ea8a19a5db0c2ede4550123214abdfec89393bccf7,CORRECT_RECONCILIATION,29,29,uav_1,94,8836,73,73,777,17,12.046078949033179,18.749611396327815
gap_horizon_5uav_dense_crossing,5008,21.0,ab638f3173d91cafb7ed29de974aa01634768e8d4c1ede7d519c0693ee4eaebc,f367f4dea05b12995699ef62357012613961ab1c208bbe58543fa403a9467e4d,CORRECT_RECONCILIATION,29,29,uav_1,94,8836,73,73,778,18,10.667339493091509,18.53160045482096
