scenario,seed,gap_s,pre_gap_track,terminal_event_type,recovery_outcome,gate_accepted,exact_position_error_m,last_bucket_position_error_m,last_bucket_delta_t_s
gap_horizon_2uav_crossing,5011,26.0,True,DELETED,NO_RECOVERY,False,,114.66069920488479,24.971428571428575
gap_horizon_2uav_crossing,5011,27.0,True,DELETED,NO_RECOVERY,False,,126.72552831312241,27.01428571428572
gap_horizon_2uav_crossing,5011,28.0,True,DELETED,NO_RECOVERY,False,,126.17072273017071,26.971428571428575
gap_horizon_2uav_crossing,5011,29.0,True,DELETED,NO_RECOVERY,False,,135.70951448735295,29.03333333333334
gap_horizon_2uav_crossing,5011,2.0,True,,CORRECT_RECOVERY,True,,0.6250245574668216,2.0142857142857196
gap_horizon_2uav_crossing,5011,30.0,True,DELETED,NO_RECOVERY,False,,139.58227979874465,30.0
gap_horizon_2uav_crossing,5011,31.0,True,DELETED,NO_RECOVERY,False,,136.54801838853768,28.98571428571428
gap_horizon_2uav_crossing,5011,32.0,True,DELETED,NO_RECOVERY,True,,135.94971757963685,29.0
gap_horizon_2uav_crossing,5011,3.0,True,,CORRECT_RECOVERY,True,,0.8438957195706237,3.0
gap_horizon_2uav_crossing,5011,4.0,True,,CORRECT_RECOVERY,True,,2.2217867491733965,4.0
gap_horizon_2uav_crossing,5011,5.0,True,,CORRECT_RECOVERY,True,,2.086495418256283,5.01428571428572
gap_horizon_2uav_crossing,5011,6.0,True,,CORRECT_RECOVERY,True,,2.640321027294927,6.01428571428572
gap_horizon_2uav_crossing,5011,7.0,True,,CORRECT_RECOVERY,True,,3.2714325212723514,7.01428571428572
gap_horizon_2uav_crossing,5011,8.0,True,,CORRECT_RECOVERY,True,,3.8839120092972537,8.0
gap_horizon_2uav_crossing,5011,9.0,True,,CORRECT_RECOVERY,True,,6.2031025242020785,9.0
gap_horizon_2uav_crossing,5012,10.0,True,,CORRECT_RECOVERY,True,,8.119097412771332,10.01428571428572
gap_horizon_2uav_crossing,5012,11.0,True,,CORRECT_RECOVERY,True,,9.458140116932604,11.01428571428572
gap_horizon_2uav_crossing,5012,12.0,True,,CORRECT_RECOVERY,True,,19.27920873512878,12.0
gap_horizon_2uav_crossing,5012,13.0,True,,CORRECT_RECOVERY,True,,20.357364432910867,13.0
gap_horizon_2uav_crossing,5012,14.0,True,,CORRECT_RECOVERY,True,,24.10168922162563,14.01428571428572
gap_horizon_2uav_crossing,5012,15.0,True,DELETED,NO_RECOVERY,False,,32.07008940062096,15.0
gap_horizon_2uav_crossing,5012,16.0,True,DELETED,NO_RECOVERY,False,,38.7721228027266,16.0
gap_horizon_2uav_crossing,5012,17.0,True,,NO_RECOVERY,False,,47.844102584272136,17.0
gap_horizon_2uav_crossing,5012,18.0,True,,NO_RECOVERY,False,,54.2977295757298,18.0
gap_horizon_2uav_crossing,5012,19.0,True,DELETED,NO_RECOVERY,False,,61.7541776711046,19.0
gap_horizon_2uav_crossing,5012,1.0,True,,CORRECT_RECOVERY,True,0.32389186279487703,0.32389186279487703,1.0142857142857196
gap_horizon_2uav_crossing,5012,20.0,True,DELETED,NO_RECOVERY,False,,71.63714044998488,20.0
gap_horizon_2uav_crossing,5012,21.0,True,DELETED,NO_RECOVERY,False,,81.42462786104782,21.0
gap_horizon_2uav_crossing,5012,22.0,True,DELETED,NO_RECOVERY,False,,89.99827239050187,22.0
gap_horizon_2uav_crossing,5012,23.0,True,DELETED,NO_RECOVERY,False,,96.83234002085321,23.0
gap_horizon_2uav_crossing,5012,24.0,True,DELETED,NO_RECOVERY,False,,107.13594808292017,24.0
gap_horizon_2uav_crossing,5012,25.0,True,DELETED,NO_RECOVERY,False,,114.16839081096875,25.01428571428572
gap_horizon_2uav_crossing,5012,26.0,True,DELETED,NO_RECOVERY,False,,120.49707519040948,26.0
gap_horizon_2uav_crossing,5012,27.0,True,DELETED,NO_RECOVERY,False,,125.73652857825137,27.0
gap_horizon_2uav_crossing,5012,28.0,True,DELETED,NO_RECOVERY,False,,131.38629611924893,28.0
gap_horizon_2uav_crossing,5012,29.0,True,DELETED,NO_RECOVERY,False,,135.93571987703464,29.01428571428572
gap_horizon_2uav_crossing,5012,2.0,True,,CORRECT_RECOVERY,True,,0.5014545920771295,2.0142857142857196
gap_horizon_2uav_crossing,5012,30.0,True,DELETED,NO_RECOVERY,False,,139.88880979569208,30.0
gap_horizon_2uav_crossing,5012,31.0,True,DELETED,NO_RECOVERY,False,,135.54942114104082,29.0
gap_horizon_2uav_crossing,5012,32.0,True,DELETED,NO_RECOVERY,False,,139.95810310960837,30.0
gap_horizon_2uav_crossing,5012,3.0,True,,CORRECT_RECOVERY,True,,0.5385817418040673,3.0142857142857196
gap_horizon_2uav_crossing,5012,4.0,True,,CORRECT_RECOVERY,True,,1.8255858642560387,4.01428571428572
gap_horizon_2uav_crossing,5012,5.0,True,,CORRECT_RECOVERY,True,,2.3159402927342327,5.0
gap_horizon_2uav_crossing,5012,6.0,True,,CORRECT_RECOVERY,True,,0.7445817499477893,6.0
gap_horizon_2uav_crossing,5012,7.0,True,,CORRECT_RECOVERY,True,,3.89542268924712,7.01428571428572
gap_horizon_2uav_crossing,5012,8.0,True,,CORRECT_RECOVERY,True,,5.820717748154873,8.0
gap_horizon_2uav_crossing,5012,9.0,True,,CORRECT_RECOVERY,True,,11.25072719237185,9.01428571428572
gap_horizon_2uav_crossing,5013,10.0,True,,CORRECT_RECOVERY,True,,5.599921531419359,8.98571428571428
gap_horizon_2uav_crossing,5013,11.0,True,,CORRECT_RECOVERY,True,,11.129509818548255,11.0
gap_horizon_2uav_crossing,5013,12.0,True,,CORRECT_RECOVERY,True,,11.350574712226317,10.98571428571428
gap_horizon_2uav_crossing,5013,13.0,True,,CORRECT_RECOVERY,True,,16.375019794946766,11.98571428571428
gap_horizon_2uav_crossing,5013,14.0,True,DELETED,NO_RECOVERY,True,,25.10844843754702,14.0
gap_horizon_2uav_crossing,5013,15.0,True,DELETED,NO_RECOVERY,False,,26.596715093432785,13.98571428571428
gap_horizon_2uav_crossing,5013,16.0,True,,NO_RECOVERY,False,,32.0340060023144,14.98571428571428
gap_horizon_2uav_crossing,5013,17.0,True,,NO_RECOVERY,False,,38.485008766792205,15.98571428571428
gap_horizon_2uav_crossing,5013,18.0,True,DELETED,NO_RECOVERY,False,,54.43927601660503,18.01904761904762
gap_horizon_2uav_crossing,5013,19.0,True,DELETED,NO_RECOVERY,False,,55.021693402051454,17.971428571428575
gap_horizon_2uav_crossing,5013,1.0,True,,CORRECT_RECOVERY,True,0.1980437644948381,0.1980437644948381,1.0
gap_horizon_2uav_crossing,5013,20.0,True,DELETED,NO_RECOVERY,False,,63.15810317924628,18.98571428571428
gap_horizon_2uav_crossing,5013,21.0,True,DELETED,NO_RECOVERY,False,,73.48745811571803,19.971428571428575
gap_horizon_2uav_crossing,5013,22.0,True,DELETED,NO_RECOVERY,False,,81.60075852609869,20.98571428571428
gap_horizon_2uav_crossing,5013,23.0,True,DELETED,NO_RECOVERY,False,,98.19080215310647,23.01904761904762
gap_horizon_2uav_crossing,5013,24.0,True,DELETED,NO_RECOVERY,False,,97.81877185730173,22.98571428571428
gap_horizon_2uav_crossing,5013,25.0,True,,CORRECT_RECOVERY,False,,103.90321683744641,23.98571428571428
gap_horizon_2uav_crossing,5013,26.0,True,,CORRECT_RECOVERY,False,,112.95289110660161,26.01904761904762
gap_horizon_2uav_crossing,5013,27.0,True,DELETED,NO_RECOVERY,False,,120.93345051057986,25.98571428571428
gap_horizon_2uav_crossing,5013,28.0,True,DELETED,NO_RECOVERY,False,,127.26678094627975,26.98571428571428
gap_horizon_2uav_crossing,5013,29.0,True,DELETED,NO_RECOVERY,False,,132.3568443502706,27.971428571428575
gap_horizon_2uav_crossing,5013,2.0,True,,CORRECT_RECOVERY,True,,0.23308144372989137,0.9857142857142804
gap_horizon_2uav_crossing,5013,30.0,True,DELETED,NO_RECOVERY,False,,135.1579101705193,30.01904761904762
gap_horizon_2uav_crossing,5013,31.0,True,DELETED,NO_RECOVERY,False,,136.7292934549022,29.0
gap_horizon_2uav_crossing,5013,32.0,True,DELETED,NO_RECOVERY,True,,138.97333144986254,30.01428571428572
gap_horizon_2uav_crossing,5013,3.0,True,,CORRECT_RECOVERY,True,,0.5582870612601425,1.9857142857142804
gap_horizon_2uav_crossing,5013,4.0,True,,CORRECT_RECOVERY,True,,0.3178278055250589,2.9857142857142804
gap_horizon_2uav_crossing,5013,5.0,True,,CORRECT_RECOVERY,True,,0.9578382049462568,3.9857142857142804
gap_horizon_2uav_crossing,5013,6.0,True,,CORRECT_RECOVERY,True,,1.0599935314082247,6.0
gap_horizon_2uav_crossing,5013,7.0,True,,CORRECT_RECOVERY,True,,5.340574707695044,7.0
gap_horizon_2uav_crossing,5013,8.0,True,,CORRECT_RECOVERY,True,,3.6659866768519715,8.0
gap_horizon_2uav_crossing,5013,9.0,True,,CORRECT_RECOVERY,True,,7.514404131247314,9.0
gap_horizon_2uav_crossing,5014,10.0,True,,CORRECT_RECOVERY,True,,5.998164719508178,8.98571428571428
gap_horizon_2uav_crossing,5014,11.0,True,,NO_RECOVERY,True,,12.264949650390573,11.0
gap_horizon_2uav_crossing,5014,12.0,True,,CORRECT_RECOVERY,True,,21.070911421246937,12.0
gap_horizon_2uav_crossing,5014,13.0,True,,NO_RECOVERY,True,,20.95857044150419,13.0
gap_horizon_2uav_crossing,5014,14.0,True,,NO_RECOVERY,True,,28.37021080574786,14.0
gap_horizon_2uav_crossing,5014,15.0,True,,NO_RECOVERY,True,,32.03933044107212,15.0
gap_horizon_2uav_crossing,5014,16.0,True,DELETED,NO_RECOVERY,True,,31.641893546695766,14.98571428571428
gap_horizon_2uav_crossing,5014,17.0,True,DELETED,NO_RECOVERY,False,,38.84863331060141,15.98571428571428
gap_horizon_2uav_crossing,5014,18.0,True,DELETED,NO_RECOVERY,False,,55.46980035581845,18.0
gap_horizon_2uav_crossing,5014,19.0,True,DELETED,NO_RECOVERY,False,,54.634554842261906,17.98571428571428
gap_horizon_2uav_crossing,5014,1.0,True,,CORRECT_RECOVERY,True,0.3079230194452711,0.3079230194452711,1.0
gap_horizon_2uav_crossing,5014,20.0,True,DELETED,NO_RECOVERY,False,,70.92282917120777,20.01904761904762
gap_horizon_2uav_crossing,5014,21.0,True,DELETED,NO_RECOVERY,False,,71.21950247912228,19.98571428571428
gap_horizon_2uav_crossing,5014,22.0,True,DELETED,NO_RECOVERY,False,,80.51284515713911,20.98571428571428
gap_horizon_2uav_crossing,5014,23.0,True,DELETED,NO_RECOVERY,False,,90.0810084678655,21.98571428571428
gap_horizon_2uav_crossing,5014,24.0,True,DELETED,NO_RECOVERY,True,,95.2728766044473,22.98571428571428
gap_horizon_2uav_crossing,5014,25.0,True,DELETED,NO_RECOVERY,False,,106.69755016260639,23.98571428571428
gap_horizon_2uav_crossing,5014,26.0,True,,CORRECT_RECOVERY,False,,117.3115028496904,26.0
gap_horizon_2uav_crossing,5014,27.0,True,DELETED,NO_RECOVERY,False,,126.02810424106832,27.0
gap_horizon_2uav_crossing,5014,28.0,True,DELETED,NO_RECOVERY,False,,127.05457391832584,26.98571428571428
gap_horizon_2uav_crossing,5014,29.0,True,DELETED,NO_RECOVERY,False,,136.2994700924256,29.0
gap_horizon_2uav_crossing,5014,2.0,True,,CORRECT_RECOVERY,True,,0.37079148565588416,2.0
gap_horizon_2uav_crossing,5014,30.0,True,DELETED,NO_RECOVERY,False,,139.06915082283504,30.01904761904762
gap_horizon_2uav_crossing,5014,31.0,True,DELETED,NO_RECOVERY,False,,139.9164439068053,30.0
gap_horizon_2uav_crossing,5014,32.0,True,DELETED,NO_RECOVERY,True,,138.2110443765552,30.014285714285705
gap_horizon_2uav_crossing,5014,3.0,True,,CORRECT_RECOVERY,True,,0.4150422999001375,3.0
gap_horizon_2uav_crossing,5014,4.0,True,,CORRECT_RECOVERY,True,,0.4816150239428123,4.0
gap_horizon_2uav_crossing,5014,5.0,True,,CORRECT_RECOVERY,True,,1.149476109486358,3.9857142857142804
gap_horizon_2uav_crossing,5014,6.0,True,,CORRECT_RECOVERY,True,,1.0655760138035781,6.0
gap_horizon_2uav_crossing,5014,7.0,True,,CORRECT_RECOVERY,True,,2.574173486187243,5.98571428571428
gap_horizon_2uav_crossing,5014,8.0,True,,CORRECT_RECOVERY,True,,5.588773614337857,6.98571428571428
gap_horizon_2uav_crossing,5014,9.0,True,,CORRECT_RECOVERY,True,,4.8202687252490435,7.98571428571428
gap_horizon_2uav_crossing,5015,10.0,True,,CORRECT_RECOVERY,True,,9.972639714515893,10.0
gap_horizon_2uav_crossing,5015,11.0,True,,CORRECT_RECOVERY,True,,10.699843864577765,11.0
gap_horizon_2uav_crossing,5015,12.0,True,,CORRECT_RECOVERY,True,,15.89350847753029,12.0
gap_horizon_2uav_crossing,5015,13.0,True,,CORRECT_RECOVERY,True,,19.366642306352208,13.0
gap_horizon_2uav_crossing,5015,14.0,True,DELETED,NO_RECOVERY,True,,24.039209218540975,14.0
gap_horizon_2uav_crossing,5015,15.0,True,DELETED,NO_RECOVERY,False,,30.61895642218354,15.0
gap_horizon_2uav_crossing,5015,16.0,True,DELETED,NO_RECOVERY,False,,28.621406136741445,14.98571428571428
gap_horizon_2uav_crossing,5015,17.0,True,DELETED,NO_RECOVERY,False,,38.385292273824724,15.98571428571428
gap_horizon_2uav_crossing,5015,18.0,True,DELETED,NO_RECOVERY,False,,44.695198919396404,16.98571428571428
gap_horizon_2uav_crossing,5015,19.0,True,DELETED,NO_RECOVERY,False,,52.889441915774185,17.971428571428575
gap_horizon_2uav_crossing,5015,1.0,True,,CORRECT_RECOVERY,True,0.1583262823410081,0.1583262823410081,1.0
gap_horizon_2uav_crossing,5015,20.0,True,DELETED,NO_RECOVERY,False,,61.117542822423836,18.98571428571428
gap_horizon_2uav_crossing,5015,21.0,True,DELETED,NO_RECOVERY,False,,71.12674952180568,19.98571428571428
gap_horizon_2uav_crossing,5015,22.0,True,DELETED,NO_RECOVERY,False,,79.50015170698077,20.98571428571428
gap_horizon_2uav_crossing,5015,23.0,True,DELETED,NO_RECOVERY,False,,89.92940195343395,21.971428571428575
gap_horizon_2uav_crossing,5015,24.0,True,DELETED,NO_RECOVERY,False,,97.8764750503871,22.98571428571428
gap_horizon_2uav_crossing,5015,25.0,True,DELETED,NO_RECOVERY,False,,105.14356236264608,23.98571428571428
gap_horizon_2uav_crossing,5015,26.0,True,DELETED,NO_RECOVERY,False,,113.84505232280782,24.971428571428575
gap_horizon_2uav_crossing,5015,27.0,True,DELETED,NO_RECOVERY,False,,118.00923836397563,25.98571428571428
gap_horizon_2uav_crossing,5015,28.0,True,DELETED,NO_RECOVERY,False,,125.96879308640287,26.98571428571428
gap_horizon_2uav_crossing,5015,29.0,True,DELETED,NO_RECOVERY,False,,131.8600959767939,27.98571428571428
gap_horizon_2uav_crossing,5015,2.0,True,,CORRECT_RECOVERY,True,,0.640775854774247,2.0
gap_horizon_2uav_crossing,5015,30.0,True,DELETED,NO_RECOVERY,False,,136.150841991877,28.98571428571428
gap_horizon_2uav_crossing,5015,31.0,True,DELETED,NO_RECOVERY,False,,133.8104493909783,28.98571428571428
gap_horizon_2uav_crossing,5015,32.0,True,DELETED,NO_RECOVERY,False,,135.2236404812629,28.98571428571428
gap_horizon_2uav_crossing,5015,3.0,True,,CORRECT_RECOVERY,True,,2.3003389200283797,3.0
gap_horizon_2uav_crossing,5015,4.0,True,,CORRECT_RECOVERY,True,,0.6910913977287753,4.0
gap_horizon_2uav_crossing,5015,5.0,True,,CORRECT_RECOVERY,True,,1.4623995151132654,3.971428571428575
gap_horizon_2uav_crossing,5015,6.0,True,,CORRECT_RECOVERY,True,,2.0254032893013503,6.0
gap_horizon_2uav_crossing,5015,7.0,True,,CORRECT_RECOVERY,True,,1.832106521958744,7.0
gap_horizon_2uav_crossing,5015,8.0,True,,CORRECT_RECOVERY,True,,6.980657485996223,8.0
gap_horizon_2uav_crossing,5015,9.0,True,,CORRECT_RECOVERY,True,,7.271197604946328,9.0
gap_horizon_2uav_crossing,5016,10.0,True,,CORRECT_RECOVERY,True,,9.002876657017927,10.01428571428572
gap_horizon_2uav_crossing,5016,11.0,True,,CORRECT_RECOVERY,True,,10.068859321897033,11.01428571428572
gap_horizon_2uav_crossing,5016,12.0,True,,CORRECT_RECOVERY,True,,15.136549590626831,12.01428571428572
gap_horizon_2uav_crossing,5016,13.0,True,,CORRECT_RECOVERY,True,,19.17259611543272,13.01428571428572
gap_horizon_2uav_crossing,5016,14.0,True,,CORRECT_RECOVERY,True,,27.07906225807832,14.01428571428572
gap_horizon_2uav_crossing,5016,15.0,True,,NO_RECOVERY,True,,30.662361608099125,15.01428571428572
gap_horizon_2uav_crossing,5016,16.0,True,DELETED,NO_RECOVERY,False,,31.982469712043795,14.971428571428575
gap_horizon_2uav_crossing,5016,17.0,True,DELETED,NO_RECOVERY,False,,47.14532344186747,17.0
gap_horizon_2uav_crossing,5016,18.0,True,DELETED,NO_RECOVERY,False,,46.51858219330175,16.971428571428575
gap_horizon_2uav_crossing,5016,19.0,True,DELETED,NO_RECOVERY,False,,62.697885873261136,19.0
gap_horizon_2uav_crossing,5016,1.0,True,,CORRECT_RECOVERY,True,0.527705329505975,0.527705329505975,1.0142857142857196
gap_horizon_2uav_crossing,5016,20.0,True,DELETED,NO_RECOVERY,False,,61.390525861310685,18.971428571428575
gap_horizon_2uav_crossing,5016,21.0,True,DELETED,NO_RECOVERY,False,,80.23466176222917,21.0
gap_horizon_2uav_crossing,5016,22.0,True,DELETED,NO_RECOVERY,False,,79.49430568255704,20.971428571428575
gap_horizon_2uav_crossing,5016,23.0,True,DELETED,NO_RECOVERY,False,,97.93034533256322,23.0
gap_horizon_2uav_crossing,5016,24.0,True,DELETED,NO_RECOVERY,False,,105.87242064081588,24.0
gap_horizon_2uav_crossing,5016,25.0,True,DELETED,NO_RECOVERY,False,,109.38636405832213,25.0
gap_horizon_2uav_crossing,5016,26.0,True,DELETED,NO_RECOVERY,False,,120.51785483506268,26.0
gap_horizon_2uav_crossing,5016,27.0,True,DELETED,NO_RECOVERY,False,,120.31817401429863,25.971428571428575
gap_horizon_2uav_crossing,5016,28.0,True,DELETED,NO_RECOVERY,False,,125.12322852270867,26.971428571428575
gap_horizon_2uav_crossing,5016,29.0,True,DELETED,NO_RECOVERY,False,,132.02428490174296,27.971428571428575
gap_horizon_2uav_crossing,5016,2.0,True,,CORRECT_RECOVERY,True,,0.39866470323688097,2.0142857142857196
gap_horizon_2uav_crossing,5016,30.0,True,DELETED,NO_RECOVERY,False,,133.06203185436098,28.971428571428575
gap_horizon_2uav_crossing,5016,31.0,True,DELETED,NO_RECOVERY,False,,136.04749515982022,28.98571428571428
gap_horizon_2uav_crossing,5016,32.0,True,DELETED,NO_RECOVERY,False,,136.2280472875479,28.98571428571428
gap_horizon_2uav_crossing,5016,3.0,True,,CORRECT_RECOVERY,True,,0.973081918207756,3.0142857142857196
gap_horizon_2uav_crossing,5016,4.0,True,,CORRECT_RECOVERY,True,,0.6050145964744463,4.01428571428572
gap_horizon_2uav_crossing,5016,5.0,True,,CORRECT_RECOVERY,True,,1.100777101366514,5.0
gap_horizon_2uav_crossing,5016,6.0,True,,CORRECT_RECOVERY,True,,2.3018678463753632,6.01428571428572
gap_horizon_2uav_crossing,5016,7.0,True,,CORRECT_RECOVERY,True,,4.9175284043232645,7.01428571428572
gap_horizon_2uav_crossing,5016,8.0,True,,CORRECT_RECOVERY,True,,5.457460568973233,8.01428571428572
gap_horizon_2uav_crossing,5016,9.0,True,,CORRECT_RECOVERY,True,,6.520345474336645,9.01428571428572
gap_horizon_2uav_crossing,5017,10.0,True,,CORRECT_RECOVERY,True,,8.602411472774351,10.0
gap_horizon_2uav_crossing,5017,11.0,True,,CORRECT_RECOVERY,True,,10.972368832398557,11.0
gap_horizon_2uav_crossing,5017,12.0,True,,CORRECT_RECOVERY,True,,15.839293012441615,12.0
gap_horizon_2uav_crossing,5017,13.0,True,,CORRECT_RECOVERY,True,,26.2391397759963,13.0
gap_horizon_2uav_crossing,5017,14.0,True,,CORRECT_RECOVERY,True,,26.974775503826116,14.0
gap_horizon_2uav_crossing,5017,15.0,True,,CORRECT_RECOVERY,True,,33.560570851653175,15.0
gap_horizon_2uav_crossing,5017,16.0,True,DELETED,NO_RECOVERY,False,,32.62610375119027,14.98571428571428
gap_horizon_2uav_crossing,5017,17.0,True,DELETED,NO_RECOVERY,False,,38.7244898243641,15.971428571428575
gap_horizon_2uav_crossing,5017,18.0,True,DELETED,NO_RECOVERY,False,,53.51589795280069,18.028571428571432
gap_horizon_2uav_crossing,5017,19.0,True,DELETED,NO_RECOVERY,False,,54.01844724915625,17.98571428571428
gap_horizon_2uav_crossing,5017,1.0,True,,CORRECT_RECOVERY,True,0.18555163983506007,0.18555163983506007,1.0
gap_horizon_2uav_crossing,5017,20.0,True,DELETED,NO_RECOVERY,False,,61.69836014852402,18.98571428571428
gap_horizon_2uav_crossing,5017,21.0,True,DELETED,NO_RECOVERY,False,,71.41014874852063,19.98571428571428
gap_horizon_2uav_crossing,5017,22.0,True,,CORRECT_RECOVERY,False,,77.37637719075123,20.98571428571428
gap_horizon_2uav_crossing,5017,23.0,True,DELETED,NO_RECOVERY,False,,89.13404749786054,21.98571428571428
gap_horizon_2uav_crossing,5017,24.0,True,DELETED,NO_RECOVERY,False,,98.28985066525561,22.98571428571428
gap_horizon_2uav_crossing,5017,25.0,True,DELETED,NO_RECOVERY,False,,107.43347067307236,23.98571428571428
gap_horizon_2uav_crossing,5017,26.0,True,DELETED,NO_RECOVERY,False,,111.95034634861629,24.98571428571428
gap_horizon_2uav_crossing,5017,27.0,True,DELETED,NO_RECOVERY,False,,117.86867519757583,25.98571428571428
gap_horizon_2uav_crossing,5017,28.0,True,DELETED,NO_RECOVERY,False,,126.29869177084484,26.98571428571428
gap_horizon_2uav_crossing,5017,29.0,True,DELETED,NO_RECOVERY,False,,131.9455873344215,27.971428571428575
gap_horizon_2uav_crossing,5017,2.0,True,,CORRECT_RECOVERY,True,,0.4999387725469159,0.9857142857142804
gap_horizon_2uav_crossing,5017,30.0,True,DELETED,NO_RECOVERY,False,,136.02422860080685,28.971428571428575
gap_horizon_2uav_crossing,5017,31.0,True,DELETED,NO_RECOVERY,False,,132.8155546741431,28.985714285714295
gap_horizon_2uav_crossing,5017,32.0,True,DELETED,NO_RECOVERY,True,,133.0354394843563,28.94285714285715
gap_horizon_2uav_crossing,5017,3.0,True,,CORRECT_RECOVERY,True,,1.2380250847059597,3.028571428571425
gap_horizon_2uav_crossing,5017,4.0,True,,CORRECT_RECOVERY,True,,0.9411672122651008,2.971428571428575
gap_horizon_2uav_crossing,5017,5.0,True,,CORRECT_RECOVERY,True,,2.2259499199017476,5.0
gap_horizon_2uav_crossing,5017,6.0,True,,CORRECT_RECOVERY,True,,2.096074444784917,6.0
gap_horizon_2uav_crossing,5017,7.0,True,,CORRECT_RECOVERY,True,,2.7469437971575155,7.0
gap_horizon_2uav_crossing,5017,8.0,True,,CORRECT_RECOVERY,True,,5.490680552492556,8.0
gap_horizon_2uav_crossing,5017,9.0,True,,CORRECT_RECOVERY,True,,4.633318727090419,9.0
gap_horizon_2uav_crossing,5018,10.0,True,,CORRECT_RECOVERY,True,,7.25375068907308,8.98571428571428
gap_horizon_2uav_crossing,5018,11.0,True,,CORRECT_RECOVERY,True,,14.509232770944584,11.0
gap_horizon_2uav_crossing,5018,12.0,True,,CORRECT_RECOVERY,True,,12.519309745033885,10.98571428571428
gap_horizon_2uav_crossing,5018,13.0,True,,CORRECT_RECOVERY,True,,21.03977922507306,13.0
gap_horizon_2uav_crossing,5018,14.0,True,DELETED,NO_RECOVERY,False,,25.915271476002207,14.0
gap_horizon_2uav_crossing,5018,15.0,True,DELETED,NO_RECOVERY,False,,30.652347392792542,15.0
gap_horizon_2uav_crossing,5018,16.0,True,DELETED,NO_RECOVERY,False,,29.80014030876844,14.98571428571428
gap_horizon_2uav_crossing,5018,17.0,True,DELETED,NO_RECOVERY,False,,46.232068826392236,17.01904761904762
gap_horizon_2uav_crossing,5018,18.0,True,,NO_RECOVERY,False,,46.39448728173161,16.98571428571428
gap_horizon_2uav_crossing,5018,19.0,True,DELETED,NO_RECOVERY,False,,54.13290240344258,17.98571428571428
gap_horizon_2uav_crossing,5018,1.0,True,,CORRECT_RECOVERY,True,0.13346520137782375,0.13346520137782375,1.0
gap_horizon_2uav_crossing,5018,20.0,True,,NO_RECOVERY,False,,63.00604148456512,18.971428571428575
gap_horizon_2uav_crossing,5018,21.0,True,DELETED,NO_RECOVERY,False,,70.68804063397951,19.98571428571428
gap_horizon_2uav_crossing,5018,22.0,True,DELETED,NO_RECOVERY,False,,80.07508464955342,20.971428571428575
gap_horizon_2uav_crossing,5018,23.0,True,DELETED,NO_RECOVERY,False,,90.34359793082115,21.98571428571428
gap_horizon_2uav_crossing,5018,24.0,True,DELETED,NO_RECOVERY,False,,107.00672379664526,24.01904761904762
gap_horizon_2uav_crossing,5018,25.0,True,DELETED,NO_RECOVERY,False,,107.31154474480425,23.98571428571428
gap_horizon_2uav_crossing,5018,26.0,True,DELETED,NO_RECOVERY,False,,110.21041215190805,24.971428571428575
gap_horizon_2uav_crossing,5018,27.0,True,DELETED,NO_RECOVERY,False,,119.96376373038063,25.98571428571428
gap_horizon_2uav_crossing,5018,28.0,True,DELETED,NO_RECOVERY,False,,132.01934863728724,28.0
gap_horizon_2uav_crossing,5018,29.0,True,DELETED,NO_RECOVERY,False,,132.31545637418864,27.98571428571428
gap_horizon_2uav_crossing,5018,2.0,True,,CORRECT_RECOVERY,True,,0.5984308694671292,2.028571428571425
gap_horizon_2uav_crossing,5018,30.0,True,DELETED,NO_RECOVERY,False,,136.41393875125323,28.98571428571428
gap_horizon_2uav_crossing,5018,31.0,True,DELETED,NO_RECOVERY,True,,137.60948250243428,30.028571428571432
gap_horizon_2uav_crossing,5018,32.0,True,DELETED,NO_RECOVERY,True,,134.9809181438893,29.0
gap_horizon_2uav_crossing,5018,3.0,True,,CORRECT_RECOVERY,True,,0.6198481474451528,1.9857142857142804
gap_horizon_2uav_crossing,5018,4.0,True,,CORRECT_RECOVERY,True,,0.1999631009024812,2.971428571428575
gap_horizon_2uav_crossing,5018,5.0,True,,CORRECT_RECOVERY,True,,0.774788923123604,3.9857142857142804
gap_horizon_2uav_crossing,5018,6.0,True,,CORRECT_RECOVERY,True,,1.5257568024595098,4.971428571428575
gap_horizon_2uav_crossing,5018,7.0,True,,CORRECT_RECOVERY,True,,3.4830111737064198,7.0
gap_horizon_2uav_crossing,5018,8.0,True,,CORRECT_RECOVERY,True,,4.503437808536741,8.0
gap_horizon_2uav_crossing,5018,9.0,True,,CORRECT_RECOVERY,True,,3.7948348872840993,7.98571428571428
gap_horizon_2uav_crossing,5019,10.0,True,,CORRECT_RECOVERY,True,,7.911566194070134,10.0
gap_horizon_2uav_crossing,5019,11.0,True,,NO_RECOVERY,True,,8.425378756075071,9.98571428571428
gap_horizon_2uav_crossing,5019,12.0,True,,NO_RECOVERY,False,,10.604315807007227,10.98571428571428
gap_horizon_2uav_crossing,5019,13.0,True,,NO_RECOVERY,False,,14.437326142262938,11.98571428571428
gap_horizon_2uav_crossing,5019,14.0,True,,NO_RECOVERY,False,,19.925553468169042,12.98571428571428
gap_horizon_2uav_crossing,5019,15.0,True,,NO_RECOVERY,False,,30.588994921239195,15.0
gap_horizon_2uav_crossing,5019,16.0,True,,NO_RECOVERY,False,,32.75891506556439,14.98571428571428
gap_horizon_2uav_crossing,5019,17.0,True,DELETED,NO_RECOVERY,False,,44.76377707501004,17.035714285714285
